150525104,-186,72,16544,14,24,-3,-56,53,8294,0,0,-1
150535140,-158,72,16550,13,25,-2,-62,51,8292,0,-1,0
150545092,-122,90,16600,12,24,-3,-62,49,8291,0,-1,0
150557584,-188,80,16530,13,25,-4,-66,46,8290,-1,-1,-1
150566676,-186,84,16598,13,24,-3,-69,47,8287,0,0,-1
150575720,-112,112,16592,14,25,-2,-74,47,8288,0,-1,-1
150585096,-156,78,16488,13,24,-3,-69,47,8293,0,0,0
150595068,-158,94,16590,12,25,-2,-73,50,8288,0,-1,-1
150605084,-90,116,16636,13,25,-2,-75,49,8290,0,-1,0
150615072,-144,116,16624,13,25,-2,-72,50,8294,-1,0,0
150625080,-158,72,16612,13,24,-4,-72,49,8299,0,0,-1
150635060,-180,40,16566,14,25,-3,-69,45,8297,0,-1,-1
150645088,-114,50,16590,13,25,-2,-69,41,8293,0,-1,0
150657572,-156,120,16578,12,24,-3,-69,39,8297,0,-1,0
150666632,-130,140,16520,14,24,-3,-71,46,8296,-1,-1,-1
150675748,-184,108,16548,13,24,-3,-69,52,8290,0,-1,-1
150685024,-134,82,16596,12,25,-2,-69,53,8288,0,-1,-1
150695040,-166,98,16600,13,25,-3,-65,51,8289,-1,-1,-1
150705040,-126,100,16622,12,25,-2,-69,49,8290,-1,0,-1
150715028,-126,130,16660,13,24,-3,-71,51,8293,0,-1,0
150725036,-148,138,16612,13,24,-2,-70,52,8297,0,-1,-1
150734996,-106,88,16548,13,25,-3,-69,56,8296,0,-1,0
150747472,-136,100,16570,13,24,-2,-66,55,8294,0,0,-1
150756536,-130,116,16578,13,25,-3,-67,54,8294,0,-1,0
150765612,-124,126,16618,13,25,-3,-65,55,8295,0,0,-1
150774992,-144,66,16584,13,25,-3,-63,53,8299,0,0,-1
150785016,-110,74,16576,12,24,-3,-62,51,8298,0,-1,-1
150795032,-106,90,16630,13,24,-3,-59,50,8295,0,-1,0
150804972,-90,132,16698,13,23,-3,-59,49,8300,0,-1,-1
150814988,-90,128,16602,13,25,-3,-60,52,8305,-1,-1,0
150825020,-146,116,16590,13,25,-3,-59,53,8306,0,0,-1
150834964,-140,76,16620,13,24,-4,-59,56,8301,0,-1,-1
150847508,-128,92,16604,13,24,-4,-58,54,8304,0,-1,-1
150856564,-154,94,16552,12,25,-2,-56,51,8302,0,-1,-1
150865628,-134,100,16572,13,25,-2,-58,52,8296,-1,0,0
150874976,-96,134,16600,13,25,-2,-59,50,8295,0,0,0
150884980,-182,100,16548,12,25,-3,-54,53,8291,0,0,-1
150894996,-130,82,16670,12,24,-2,-59,52,8297,0,-1,-1
150904968,-122,80,16634,12,25,-3,-62,46,8303,-1,0,-1
150914920,-76,96,16570,13,25,-2,-64,44,8305,-1,0,-1
150924960,-136,128,16574,13,25,-2,-57,42,8295,0,0,0
150937460,-128,80,16620,13,25,-2,-58,46,8295,0,0,0
150946476,-172,88,16526,13,26,-3,-62,44,8294,0,0,0
150955492,-122,102,16554,13,25,-2,-66,42,8290,0,0,-1
150964972,-130,74,16568,13,24,-2,-69,45,8289,0,0,0
150974936,-148,88,16598,13,25,-2,-68,42,8290,-1,-1,-1
150984960,-170,102,16620,13,24,-3,-64,43,8291,0,0,0
150994948,-104,64,16576,13,24,-3,-66,47,8296,0,-1,0
151004932,-136,100,16602,12,25,-3,-64,41,8294,-1,0,-1
151014896,-140,98,16584,13,24,-3,-66,43,8294,0,0,-1
151024908,-204,78,16646,13,24,-3,-66,44,8292,0,-1,-1
151037408,-36,116,16524,13,25,-3,-71,46,8300,0,-1,-1
151046452,-102,98,16562,13,25,-3,-64,48,8292,0,0,-1
151055488,-56,136,16584,13,25,-2,-61,47,8286,0,0,-1
151064904,-78,138,16684,13,25,-2,-56,50,8288,0,0,0
151074908,-162,78,16640,12,25,-3,-52,53,8292,-1,-1,0
151084916,-182,56,16584,12,24,-2,-58,53,8302,0,0,0
151094920,-130,106,16608,12,25,-3,-62,50,8297,0,0,0
151104888,-102,160,16578,13,24,-3,-66,50,8297,-1,0,0
151114916,-144,164,16648,13,24,-3,-66,55,8295,0,0,-1
151127424,-68,138,16598,13,25,-2,-68,55,8298,-1,0,0
151136448,-86,104,16548,13,25,-3,-66,56,8301,0,0,0
151145484,-138,94,16528,13,25,-3,-63,55,8294,0,0,-1
151154892,-96,60,16670,14,25,-2,-65,54,8290,0,0,-1
151164900,-60,120,16696,13,25,-3,-62,47,8296,0,0,-1
151174844,-100,110,16606,13,24,-3,-55,49,8308,-1,0,-1
151184872,-164,66,16608,12,25,-4,-55,50,8307,0,-1,-1
151194884,-110,98,16572,12,25,-3,-59,50,8303,0,-1,-1
151204848,-66,84,16520,12,25,-3,-59,49,8297,-1,0,-1
151214856,-92,140,16594,13,24,-3,-56,47,8292,-1,0,-1
151252680,-122,136,16576,13,24,-4,-58,52,8294,0,0,0
151271108,-108,110,16602,12,25,-3,-59,53,8294,0,0,-1
151291088,-104,110,16612,13,25,-3,-61,52,8303,-1,-1,0
151311084,-170,60,16546,14,25,-3,-63,48,8300,-1,-1,-1
151331060,-110,132,16560,13,25,-3,-68,47,8300,-1,-1,-1
151351044,-108,108,16614,13,24,-3,-69,54,8306,0,0,-1
151371056,-116,116,16596,12,24,-2,-65,51,8295,-1,0,-1
151391068,-152,70,16638,13,24,-2,-57,54,8299,0,0,-1
151411016,-154,92,16600,13,24,-3,-65,49,8303,0,-1,0
151431040,-92,104,16584,12,25,-3,-62,46,8300,-1,-1,-1
151451068,-136,88,16536,12,24,-4,-62,49,8295,0,-1,0
151471024,-96,90,16596,12,25,-2,-65,45,8293,0,0,-1
151491028,-150,106,16602,13,25,-2,-61,44,8294,0,-1,-1
151511028,-138,92,16548,13,26,-3,-61,48,8297,-1,0,0
151530996,-96,132,16612,13,25,-2,-65,50,8290,0,0,-1
151551028,-130,78,16562,12,24,-2,-65,53,8298,0,-1,-1
151571008,-130,130,16522,12,24,-2,-64,49,8289,0,0,0
151590996,-82,94,16592,12,24,-4,-64,48,8289,-1,0,0
151610984,-178,48,16608,13,25,-3,-61,45,8290,0,0,-1
151630996,-96,106,16618,13,24,-2,-63,39,8298,0,-1,0
151650976,-124,70,16568,13,25,-3,-64,42,8297,0,0,0
151670940,-136,76,16590,12,25,-3,-64,44,8287,-1,0,-1
151690944,-78,130,16584,12,25,-2,-67,44,8293,0,0,-1
151710920,-100,76,16610,13,24,-1,-63,47,8286,0,0,0
151730916,-136,88,16590,13,24,-3,-60,48,8289,0,-1,0
151750928,-160,86,16582,12,25,-2,-68,48,8280,0,0,-1
151770908,-190,60,16620,13,24,-3,-71,46,8280,0,0,0
151790896,-98,122,16614,13,25,-3,-69,46,8289,0,-1,-1
151810888,-94,80,16654,13,24,-3,-65,51,8295,0,0,-1
151830928,-84,76,16548,13,25,-2,-63,44,8298,0,0,-1
151850896,-124,86,16590,12,24,-2,-60,45,8293,0,-1,-1
151870888,-104,68,16572,13,23,-3,-60,43,8289,-1,0,0
151890864,-82,92,16630,12,26,-3,-59,39,8284,0,-1,-1
151910852,-120,94,16586,13,24,-2,-66,37,8288,-1,0,-1
151930884,-92,86,16592,12,24,-3,-56,43,8287,0,0,-1
151950848,-132,80,16628,12,25,-3,-58,43,8286,0,-1,-1
151970844,-112,82,16486,14,23,-3,-66,46,8287,-1,0,-1
151990836,-114,136,16578,13,24,-3,-62,51,8282,0,-1,-1
152010872,-146,74,16588,13,25,-2,-62,51,8281,0,-1,-1
152030812,-118,116,16608,13,24,-3,-61,51,8283,0,0,0
152050800,-178,130,16548,12,24,-4,-60,50,8289,0,-1,-1
152070804,-152,100,16626,13,25,-3,-67,48,8292,-1,-1,-1
152090800,-136,132,16644,12,24,-3,-65,53,8300,0,0,-1
152110792,-148,56,16536,12,24,-2,-68,53,8305,-1,0,-1
152130760,-28,142,16582,13,25,-3,-65,47,8299,-1,0,0
152150784,-148,88,16638,12,25,-2,-56,54,8296,0,-1,-1
152170776,-152,96,16630,12,24,-2,-60,48,8299,0,0,0
152190776,-132,146,16586,12,25,-2,-64,51,8297,0,0,0
152210808,-152,100,16532,12,24,-3,-67,52,8290,0,-1,0
152230732,-118,126,16598,14,25,-3,-69,54,8291,-1,-1,-1
152250752,-162,78,16626,13,24,-3,-71,53,8288,0,-1,0
152270712,-140,90,16608,12,24,-2,-66,46,8291,0,-1,-1
152290732,-156,118,16592,13,24,-3,-63,46,8299,0,-1,-1
152310736,-140,130,16624,13,24,-2,-69,46,8291,0,0,-1
152330700,-56,74,16576,12,25,-2,-66,51,8293,-1,-1,0
152350708,-128,114,16594,12,24,-2,-52,51,8294,-1,0,0
152370740,-160,74,16474,12,24,-4,-62,54,8287,0,0,-1
152390760,-86,126,16572,12,25,-3,-69,53,8283,0,-1,-1
152410700,-200,112,16512,13,25,-2,-67,53,8287,-1,0,-1
152430704,-118,128,16628,13,26,-3,-66,52,8281,-1,0,-1
152450664,-188,114,16556,12,25,-2,-66,53,8294,0,-1,-1
152470664,-68,70,16570,13,25,-2,-68,49,8289,0,-1,0
152490660,-102,98,16646,13,25,-3,-56,47,8292,-1,-1,0
152510656,-118,70,16588,13,24,-3,-58,47,8296,0,-1,-1
152530652,-154,100,16612,13,24,-4,-58,49,8284,0,0,-1
152550628,-118,82,16640,12,25,-2,-58,51,8285,0,-1,-1
152570632,-98,94,16562,12,24,-4,-57,44,8289,-1,0,-1
152590636,-96,98,16552,12,25,-3,-57,47,8291,-1,-1,-1
152610608,-108,96,16580,12,25,-2,-61,43,8289,0,0,0
152630608,-82,106,16612,13,25,-3,-59,47,8288,0,-1,0
152650612,-130,84,16564,12,25,-2,-60,49,8297,-1,0,0
152670588,-124,98,16580,12,24,-3,-58,49,8287,0,0,0
152690576,-86,120,16570,12,26,-3,-54,50,8287,-1,-1,-1
152710596,-180,74,16542,13,25,-2,-58,47,8289,-1,-1,0
152730596,-98,126,16556,12,24,-3,-64,44,8288,-1,0,-1
152750552,-74,132,16644,12,24,-2,-61,48,8287,0,-1,-1
152770612,-86,104,16528,13,26,-2,-58,48,8287,-1,0,-1
152790564,-82,118,16586,13,25,-2,-53,48,8279,0,0,-1
152810548,-156,102,16624,13,24,-2,-56,49,8292,0,-1,0
152830544,-126,102,16590,13,25,-3,-61,49,8299,0,-1,0
152850544,-138,116,16588,13,24,-2,-61,48,8299,-1,0,-1
152870516,-154,96,16534,13,25,-3,-64,46,8290,0,-1,-1
152890512,-116,110,16592,12,25,-2,-59,46,8295,0,0,-1
152910528,-180,78,16556,14,24,-2,-66,45,8293,0,-1,-1
152930492,-112,102,16524,13,24,-3,-68,46,8287,0,0,0
152950476,-160,106,16662,12,24,-2,-65,47,8285,-1,-1,-1
152970524,-126,56,16530,13,24,-3,-67,46,8291,-1,-1,0
152990476,-130,160,16564,12,25,-4,-62,48,8292,-1,-1,0
153010460,-126,138,16640,12,24,-3,-71,53,8289,-1,-1,-1
153030476,-72,106,16636,13,25,-3,-68,54,8294,-1,0,0
153050464,-110,100,16640,13,25,-3,-58,53,8303,0,0,-1
153070436,-130,114,16506,12,24,-2,-59,49,8307,0,0,-1
153090468,-116,114,16582,13,25,-2,-59,51,8295,-1,0,-1
153110468,-144,80,16576,12,24,-3,-62,50,8289,0,-1,0
153130416,-142,104,16570,13,24,-4,-65,50,8290,-1,0,-1
153150460,-122,126,16620,13,24,-3,-66,51,8293,0,-1,-1
153170420,-110,70,16556,13,26,-2,-69,47,8295,-1,0,-1
153190436,-94,118,16614,12,25,-2,-62,50,8295,-1,-1,-1
153210424,-150,124,16610,14,24,-2,-62,47,8296,0,0,-1
153230408,-156,96,16544,13,25,-2,-62,48,8301,0,-1,-1
153250404,-90,106,16638,12,24,-2,-61,49,8299,0,-1,0
153270400,-134,140,16478,12,24,-2,-62,51,8291,0,-1,-1
153290380,-118,70,16610,12,25,-3,-65,48,8282,-1,0,-1
153310384,-134,116,16622,13,24,-3,-63,40,8290,0,-1,0
153330352,-140,98,16518,13,25,-3,-66,40,8291,-1,0,-1
153359488,-176,108,16640,13,24,-3,-68,51,8289,-1,-1,-1
153380344,-118,80,16532,12,24,-3,-69,50,8297,0,0,-1
153400344,-136,82,16618,12,25,-3,-66,49,8298,0,-1,0
153420368,-118,72,16576,12,24,-2,-68,44,8297,0,-1,0
153440332,-126,104,16594,12,25,-3,-63,42,8297,-1,-1,-1
153460320,-134,102,16644,13,24,-3,-66,46,8294,-1,-1,-1
153480320,-60,116,16578,13,25,-3,-58,46,8296,-1,0,-1
153500300,-134,126,16618,13,25,-2,-53,53,8298,0,-1,-1
153520300,-172,78,16516,13,24,-3,-58,51,8295,-1,0,0
153540848,-162,72,16580,13,25,-3,-59,54,8291,0,-1,-1
153560264,-166,82,16562,12,24,-3,-64,51,8291,0,-1,-1
153580268,-156,70,16698,13,25,-3,-71,49,8295,0,0,-1
153600248,-132,124,16486,12,25,-3,-73,49,8304,0,-1,-1
153620240,-186,96,16546,12,24,-2,-73,49,8290,-1,0,-1
153640232,-76,96,16656,13,23,-2,-70,52,8288,-1,0,-1
153660236,-168,72,16550,12,23,-2,-66,50,8296,0,-1,0
153680212,-148,56,16516,12,24,-2,-65,47,8297,-1,0,0
153700224,-112,114,16544,13,25,-3,-67,46,8291,0,-1,0
153720224,-146,90,16626,12,24,-2,-62,45,8283,0,-1,-1
153740280,-96,134,16616,13,24,-3,-62,47,8293,0,-1,-1
153760196,-162,94,16590,13,25,-2,-63,47,8294,0,0,-1
153780212,-118,112,16550,13,24,-3,-68,49,8292,-1,0,0
153800200,-96,122,16634,12,24,-3,-63,50,8293,0,-1,0
153820220,-170,96,16576,12,24,-2,-68,50,8293,-1,0,-1
153840180,-66,126,16598,12,25,-1,-67,53,8296,-1,-1,0
153860188,-134,86,16598,12,24,-3,-59,52,8295,0,0,-1
153880160,-134,106,16524,12,23,-2,-60,49,8292,0,-1,-1
153900148,-104,102,16640,13,25,-4,-60,53,8287,-1,-1,-1
153920160,-172,58,16556,13,24,-2,-62,51,8293,0,0,-1
153940136,-100,110,16594,12,25,-2,-64,50,8294,-1,-1,0
153960152,-146,110,16642,12,25,-3,-68,46,8296,0,0,-1
153980104,-126,108,16624,13,26,-3,-64,48,8298,-1,-1,-1
154000116,-122,122,16630,13,25,-3,-64,47,8301,0,0,0
154020120,-158,82,16538,12,25,-2,-61,47,8303,0,-1,-1
154040080,-76,50,16626,13,26,-2,-57,46,8295,-1,0,0
154060092,-142,112,16622,12,25,-3,-58,44,8302,0,0,0
154080072,-128,126,16512,12,25,-2,-65,44,8304,-1,0,-1
154100072,-144,110,16514,13,25,-2,-62,47,8296,-1,0,-1
154120160,-142,70,16594,13,25,-3,-66,51,8280,-1,0,0
154140072,-120,134,16590,12,24,-4,-59,51,8292,-1,0,-1
154160080,-144,82,16550,13,24,-3,-61,54,8288,0,0,-1
154180072,-136,62,16584,12,24,-2,-66,47,8278,-1,-1,0
154200072,-80,112,16650,13,24,-2,-67,43,8286,-1,0,0
154220040,-146,110,16536,13,24,-3,-62,49,8294,0,-1,0
154240032,-122,88,16606,13,25,-3,-60,52,8287,-1,-1,-1
154260048,-156,82,16624,11,24,-3,-62,53,8294,0,-1,0
154280044,-164,128,16606,12,25,-3,-65,50,8296,-1,0,0
154300064,-110,146,16552,13,25,-3,-65,57,8298,-1,-1,0
154320000,-142,76,16584,13,25,-2,-65,52,8295,-1,0,-1
154340008,-72,118,16574,12,24,-3,-63,48,8295,0,0,-1
154359996,-158,68,16536,13,25,-3,-59,48,8292,-1,-1,0
154379976,-78,96,16546,12,24,-4,-63,45,8280,0,0,-1
154399952,-98,122,16642,13,25,-3,-61,51,8278,-1,-1,-1
154419968,-156,94,16504,12,24,-2,-58,51,8288,0,0,-1
154439976,-106,94,16548,12,24,-2,-60,46,8284,-1,0,-1
154459936,-130,78,16570,13,25,-3,-58,43,8281,-1,-1,0
154479952,-162,66,16622,12,24,-3,-61,44,8282,0,0,0
154499984,-66,130,16580,12,25,-3,-61,43,8291,-1,-1,-1
154519928,-182,72,16548,12,24,-3,-63,48,8291,-1,0,-1
154539928,-112,92,16610,13,24,-3,-70,49,8290,-1,0,-1
154559908,-140,134,16576,13,25,-3,-66,46,8289,0,-1,-1
154579932,-138,90,16600,13,25,-1,-68,50,8285,-1,0,0
154599912,-68,120,16580,13,25,-3,-57,50,8292,0,0,0
154619916,-108,110,16574,13,24,-3,-58,49,8283,0,0,0
154639908,-104,80,16642,12,24,-3,-59,52,8291,0,0,-1
154659900,-130,86,16566,13,25,-3,-60,50,8304,-1,0,-1
154679916,-148,126,16544,12,25,-3,-67,45,8296,-1,-1,0
154699880,-138,138,16604,12,25,-3,-65,51,8290,-1,0,-1
154719876,-136,128,16606,13,24,-3,-70,54,8291,0,-1,-1
154739844,-94,76,16534,12,25,-3,-66,56,8296,-1,-1,-1
154759852,-170,86,16592,12,25,-3,-63,48,8288,-1,-1,0
154779824,-118,76,16566,13,26,-3,-69,45,8283,-1,0,0
154799848,-94,104,16580,13,25,-4,-63,52,8288,-1,0,0
154819812,-118,100,16588,13,24,-3,-62,54,8285,0,0,-1
154839808,-104,48,16524,12,24,-3,-61,54,8284,-1,-1,-1
154859800,-138,116,16580,12,24,-3,-59,49,8279,0,-1,-1
154879808,-120,112,16600,13,24,-2,-58,48,8287,-1,-1,-1
154899800,-74,108,16580,12,26,-3,-58,47,8287,0,-1,-1
154919780,-128,104,16562,12,23,-4,-62,41,8284,-1,0,-1
154939788,-68,66,16562,13,25,-2,-62,43,8284,0,-1,-1
154959812,-136,82,16586,12,25,-3,-59,41,8283,-1,-1,-1
154979800,-106,90,16658,13,24,-3,-65,42,8287,0,0,0
154999764,-106,134,16580,13,26,-4,-63,43,8302,0,-1,-1
155019736,-156,90,16536,13,25,-4,-66,46,8304,0,0,-1
155039748,-88,104,16528,13,25,-3,-66,45,8295,-1,0,-1
155059776,-140,98,16588,13,24,-4,-68,46,8294,-1,0,-1
155079756,-122,86,16538,13,24,-2,-71,47,8289,-1,-1,0
155099728,-124,108,16586,12,24,-2,-61,50,8284,0,0,0
155119732,-170,86,16580,12,25,-3,-63,47,8284,0,-1,-1
155139700,-146,130,16572,14,24,-3,-66,44,8286,-1,0,-1
155159712,-138,92,16634,12,24,-2,-70,48,8292,0,-1,0
155179724,-134,76,16526,13,25,-3,-71,49,8290,0,0,-1
155199712,-76,124,16614,12,25,-3,-67,50,8293,0,0,0
155219676,-148,86,16600,12,24,-2,-59,51,8293,-1,-1,-1
155239704,-80,102,16556,13,24,-3,-64,48,8294,-1,0,-1
155259688,-156,72,16618,13,24,-3,-59,50,8281,0,-1,-1
155279644,-136,88,16488,13,24,-3,-64,46,8289,0,-1,-1
155299676,-126,88,16600,13,24,-2,-66,52,8282,0,-1,0
155319648,-116,112,16554,13,24,-3,-67,49,8287,0,-1,-1
155339648,-98,116,16546,13,24,-3,-60,55,8294,-1,0,-1
155359636,-108,118,16618,12,25,-2,-60,55,8287,0,-1,-1
155379632,-144,118,16504,12,23,-3,-63,51,8281,0,0,-1
155399640,-108,116,16586,12,25,-3,-63,51,8276,0,0,-1
155419604,-154,88,16530,14,24,-3,-61,53,8276,-1,0,-1
155439604,-110,94,16530,12,25,-2,-62,50,8280,0,-1,-1
155459636,-84,94,16634,12,24,-2,-63,49,8288,-1,-1,-1
155479608,-130,76,16554,13,25,-4,-62,50,8295,0,-1,-1
155499600,-86,108,16620,12,25,-1,-62,51,8289,0,-1,-1
155519592,-154,114,16546,13,25,-2,-67,52,8291,-1,0,-1
155539584,-144,80,16604,12,25,-3,-68,54,8283,-1,0,-1
155559572,-160,58,16530,12,25,-2,-69,54,8290,0,-1,-1
155579568,-120,102,16540,12,24,-2,-74,49,8293,0,0,-1
155599556,-108,130,16582,13,24,-3,-63,48,8289,-1,-1,0
155619532,-166,86,16620,13,25,-3,-69,50,8290,0,-1,0
155639576,-118,120,16576,12,25,-2,-67,44,8295,-1,-1,-1
155659556,-58,130,16572,12,24,-2,-65,52,8294,0,0,-1
155679500,-128,96,16526,13,23,-2,-60,55,8291,-1,-1,0
155699504,-92,102,16636,12,25,-3,-59,53,8292,-1,-1,0
155719524,-150,72,16610,12,25,-4,-56,49,8302,-1,-1,0
155739496,-92,80,16576,12,25,-3,-62,44,8297,0,-1,-1
155759496,-136,92,16560,12,25,-3,-61,45,8293,0,0,-1
155779492,-106,140,16586,12,24,-3,-66,42,8288,0,-1,-1
155799456,-96,116,16568,13,26,-2,-63,57,8292,-1,-1,-1
155819540,-180,98,16566,13,24,-3,-59,51,8289,-1,0,-1
155839456,-136,90,16572,12,24,-3,-65,50,8284,0,-1,-1
155859472,-118,90,16552,13,24,-2,-69,47,8286,-1,-1,0
155879460,-136,106,16542,13,25,-2,-72,41,8281,0,0,-1
155899456,-78,102,16604,12,25,-3,-69,40,8285,0,0,-1
155919436,-162,68,16554,13,25,-3,-63,44,8291,0,0,-1
155939424,-108,110,16536,12,25,-3,-62,44,8284,0,0,-1
155959424,-96,62,16612,13,24,-3,-65,48,8292,0,0,-1
155979404,-96,92,16554,13,24,-3,-60,47,8292,0,-1,-1
155999408,-98,112,16584,12,25,-3,-55,53,8285,0,-1,-1
156019468,-120,88,16608,12,24,-2,-58,51,8288,0,-1,0
156039404,-132,92,16532,13,25,-3,-62,47,8291,-1,0,0
156059392,-96,66,16536,13,25,-3,-64,49,8282,-1,0,-1
156079396,-144,68,16550,13,24,-3,-59,47,8277,0,0,-1
156099384,-58,100,16624,12,24,-3,-64,45,8280,0,-1,0
156119384,-150,72,16584,12,24,-3,-58,43,8282,0,0,0
156139360,-130,80,16578,12,25,-3,-60,45,8285,0,0,-1
156159356,-154,130,16604,13,26,-2,-56,44,8288,-1,-1,0
156179352,-162,66,16580,13,24,-2,-64,48,8293,-1,-1,-1
156199380,-106,110,16620,12,25,-3,-65,44,8296,-1,0,0
156219352,-152,100,16564,13,25,-3,-65,45,8291,0,-1,0
156239320,-122,68,16560,11,24,-3,-62,44,8289,0,0,-1
156259320,-106,132,16558,12,25,-2,-66,43,8283,-1,0,-1
156279308,-170,104,16558,13,23,-3,-66,49,8281,-1,0,0
156299316,-58,82,16570,12,24,-4,-66,51,8283,-1,-1,-1
156319288,-140,106,16662,14,25,-3,-59,47,8280,-1,-1,-1
156339284,-100,70,16550,11,24,-3,-62,47,8287,-1,0,-1
156359320,-140,132,16620,12,25,-3,-64,49,8280,0,0,0
156379276,-168,80,16588,13,24,-3,-65,53,8282,0,0,-1
156399316,-116,92,16628,13,25,-2,-67,52,8291,0,0,-1
156419260,-100,92,16548,13,24,-3,-69,48,8304,0,0,0
156439268,-134,54,16534,13,25,-3,-62,46,8296,-1,0,0
156459236,-118,126,16608,12,25,-3,-63,43,8293,0,-1,-1
156479236,-138,74,16542,13,24,-3,-65,49,8297,-1,0,-1
156499216,-112,130,16666,14,24,-4,-68,46,8291,0,-1,-1
156519216,-134,66,16540,12,25,-2,-70,42,8300,0,0,-1
156539208,-156,114,16572,13,24,-3,-70,46,8293,-1,0,0
156559204,-90,110,16582,13,24,-3,-69,51,8289,0,-1,-1
156579232,-186,96,16540,13,24,-2,-69,49,8289,-1,0,-1
156599208,-136,96,16594,13,24,-2,-69,45,8290,-1,0,-1
156619196,-188,100,16624,12,24,-3,-66,46,8288,0,-1,0
156639204,-114,134,16612,13,25,-2,-69,46,8289,-1,0,0
156659176,-112,78,16658,12,24,-2,-64,51,8298,0,0,0
156679188,-178,102,16614,13,25,-3,-67,44,8306,-1,0,0
156699156,-114,80,16600,12,25,-3,-64,43,8309,0,0,-1
156719164,-130,84,16568,13,23,-3,-59,41,8295,0,0,-1
156739128,-74,82,16596,12,24,-4,-64,43,8292,0,-1,-1
156759140,-118,94,16594,13,25,-3,-59,42,8293,0,-1,-1
156779176,-148,90,16528,13,25,-3,-64,45,8294,0,0,-1
156799116,-132,96,16588,12,24,-4,-66,46,8291,0,0,-1
156819112,-192,108,16582,12,24,-2,-64,47,8293,-1,-1,-1
156839128,-120,102,16530,12,24,-3,-66,49,8292,0,0,-1
156859140,-106,126,16638,12,24,-2,-62,52,8278,0,0,0
156879088,-168,72,16526,13,25,-2,-64,50,8285,0,-1,0
156899088,-104,90,16602,13,25,-3,-69,46,8285,-1,0,0
156919080,-150,60,16576,12,25,-2,-63,44,8287,0,-1,-1
156939072,-128,68,16544,12,24,-4,-62,34,8286,-1,0,-1
156959076,-120,90,16560,13,24,-3,-57,37,8287,-1,0,-1
156979044,-148,62,16602,13,25,-2,-61,40,8285,0,-1,-1
156999076,-128,138,16632,13,25,-3,-61,42,8289,-1,-1,-1
157019052,-140,96,16566,12,24,-2,-65,47,8299,0,0,-1
157039024,-124,110,16562,13,24,-3,-66,47,8295,0,-1,0
157059044,-94,66,16602,13,24,-4,-69,51,8294,0,-1,0
157079000,-174,92,16534,12,25,-2,-67,44,8292,-1,-1,-1
157099064,-108,146,16552,13,24,-3,-64,45,8290,0,-1,-1
157119028,-182,114,16542,13,25,-3,-64,52,8286,-1,-1,0
157139024,-102,132,16614,13,24,-2,-68,49,8290,-1,0,0
157159020,-82,70,16558,12,25,-2,-61,57,8295,0,-1,-1
157179000,-140,92,16558,14,25,-3,-62,49,8285,0,0,-1
157198980,-90,116,16582,13,25,-3,-62,48,8296,0,0,-1
157218992,-136,98,16608,12,24,-2,-62,46,8291,0,-1,0
157238964,-114,108,16564,13,25,-3,-66,47,8293,-1,0,0
157258976,-100,128,16612,12,24,-3,-64,49,8287,-1,0,0
157278960,-194,78,16558,12,24,-2,-61,49,8293,-1,0,-1
157298932,-144,108,16630,12,25,-4,-68,53,8292,-1,0,-1
157318932,-144,48,16632,13,24,-2,-72,53,8294,0,-1,-1
157338980,-138,36,16586,13,25,-2,-72,48,8296,0,-1,-1
157358900,-102,76,16570,12,25,-2,-69,41,8300,0,0,0
157378920,-130,114,16516,14,24,-2,-65,47,8297,0,-1,0
157398900,-108,110,16480,12,26,-3,-68,46,8285,0,-1,0
157418916,-146,104,16588,13,25,-3,-69,48,8272,0,-1,-1
157438872,-110,120,16560,14,24,-3,-65,48,8275,0,0,-1
157458876,-66,114,16558,12,25,-3,-58,55,8281,0,0,-1
157478900,-184,68,16650,12,24,-3,-56,49,8275,-1,0,0
157498872,-160,86,16546,13,25,-4,-65,49,8287,-1,-1,0
157518888,-130,80,16566,13,25,-2,-72,52,8284,-1,0,-1
157538888,-124,118,16572,12,24,-2,-72,45,8277,-1,-1,0
157558876,-104,112,16576,12,25,-4,-64,49,8284,0,-1,-1
157578856,-162,88,16550,12,24,-3,-58,47,8284,0,-1,-1
157598848,-76,104,16594,13,25,-2,-60,50,8285,-1,-1,0
157618856,-92,130,16588,13,24,-2,-58,44,8281,0,-1,0
157638832,-124,96,16592,11,24,-2,-59,46,8290,0,0,-1
157658824,-110,134,16584,13,25,-2,-55,51,8295,-1,0,-1
157678800,-160,104,16596,13,24,-4,-60,49,8292,0,-1,-1
157698792,-62,116,16582,13,23,-3,-60,48,8297,0,-1,-1
157718856,-142,112,16586,13,24,-3,-58,48,8291,0,-1,0
157738772,-128,70,16598,12,25,-2,-62,47,8290,0,0,-1
157758788,-120,128,16574,12,24,-3,-62,47,8295,0,-1,-1
157778788,-138,88,16612,13,24,-2,-68,50,8295,0,0,-1
157798756,-160,98,16558,12,25,-2,-64,50,8292,0,0,0
157818756,-138,110,16612,12,23,-3,-72,45,8294,-1,0,-1
157838768,-82,134,16538,12,24,-2,-71,45,8297,0,0,-1
157858744,-102,70,16594,12,25,-2,-65,52,8292,-1,-1,-1
157878744,-154,106,16540,13,24,-2,-63,45,8293,0,0,0
157898764,-126,74,16524,12,25,-2,-62,49,8288,0,0,-1
157918804,-142,98,16614,12,25,-3,-63,48,8280,-1,-1,-1
157938752,-124,64,16560,12,24,-3,-64,50,8290,0,0,0
